Id,Label
4129975,ANGLE FROM BEHIND
4133171,ANGLE ON ATHERTON
4132439,ANGLE ON CHRIS
4132200,ANGLE ON JORDAN
4132428,ANGLE ON KENT
4131392,ANGLE ON MITCH
4130044,ANNOUNCER
4132392,ANOTHER ANGLE
4129954,ATHERTON
4130835,BODIE
4129932,BOMBER PILOT
4132107,CAMERA PULLS BACK
4130051,CARMICHAEL
4130800,CARTER
4130387,CHRIS
4133306,COED
4131996,CONNIE
4134268,CONTROLLER
4131876,CORNELL
4130054,DECKER
4130396,DODD
4133937,ENGINEER
4131999,FENTON
4130125,GIRL
4133952,GUARD
4130135,HARRY
4132909,HOPSFIELD
4131197,ICK
4129999,INSERT
4130383,JENSEN
4131245,JORDAN
4130788,KENT
4132089,KIMBERLY
4132010,LOUISA
4129927,MAN
4130692,MEREDITH
4131886,MILTON
4130190,MITCH
4132591,MONTAGE
4130193,MR SIMON
4130665,MRS MEREDITH
4130201,MRS SIMON
4130144,OLD LADY
4130010,PILOT
4130067,ROY
4130447,SHERRY
4129957,SHUTTLE PILOT
4134328,SPECIALIST
4132123,STAGE MANAGER
4133534,STUDENT
4132647,SUSAN
4132069,TAMMY
4134352,TECHNICIAN
4131965,VIVIAN
4132381,WAITRESS
