Id,Label
2555783,ANNIE
2559004,BAILIFF
2555862,BRAD
2555516,BRUCE
2555951,BUS DRIVER
2558475,CAFETERIA WORKER
2557580,COLLEAGUE
2556421,CONNER
2556647,COP
2559489,DANNY
2558576,DR DONOVAN
2555607,DR JAMISON
2555925,ESTELLE
2555533,GEORGE
2555587,GERTIE
2556193,GRACE
2559827,GUY
2555871,IFTY
2557056,JUDGE
2558327,JUDGE MCNEILY
2556799,KID
2556576,LILY
2556007,LUCY
2560389,MAN
2556675,MARGARET BROWN
2556541,MISS WRIGHT
2556386,MR RHODES
2555602,NURSE
2556882,ON LUCY
2560502,ON RANDY
2557280,ON RITA
2559044,ON RITA AND SAM
2557052,ON SAM
2556119,ON SAM'S FACE
2557229,PATRICIA
2556728,PRINCIPAL
2560796,PULL BACK
2560349,RANDY
2557225,RITA
2555875,ROBERT
2556301,SALESMAN
2555513,SAM
2557284,TEN MINUTES LATER
2558285,THERAPIST
2558298,TURNER
2556835,WAITRESS
2557772,WOMAN
