Id,Label
1457687,ACTOR
1453071,BOY
1455401,BOY 1
1455408,BOY 2
1455414,BOY 3
1452963,BOYS
1456369,BUBBA
1453149,CAMERON
1453177,CHARLIE
1453722,CHET
1453725,CHRIS
1453633,COACH
1457522,FAIRY
1453062,FATHER
1457169,GIRL
1456240,GLORIA
1456417,GUY 1
1453120,HAGER
1455432,HOPKINS
1453461,KEATING
1453141,KNOX
1452925,MAN
1453402,MCALLISTER
1453193,MEEKS
1452900,MOTHER
1453002,MR ANDERSON
1453778,MR DANBURRY
1452945,MR NOLAN
1453034,MR PERRY
1453008,MRS ANDERSON
1453719,MRS DANBURRY
1457789,MRS PERRY
1453043,NEIL
1452906,PHOTOGRAPHER
1453514,PITTS
1457530,PUCK
1453130,SPAZ
1456362,STEVE
1452918,TEACHER
1456247,TINA
1453021,TODD
1453026,WOMAN
