Id,Label
1085250,AGENT AMDURSKY
1085225,AMDURSKY
1083840,ASHLEY
1084908,AUCTIONEER
1083480,BARTENDER
1083902,BELLMAN
1086394,BRENDA
1087186,CAROL
1087864,CO-PILOT
1084000,COMPANY
1082596,DARCY
1082672,DEBBIE ZANE
1084122,DETECTIVE #1
1084131,DETECTIVE #2
1087655,DIRECTOR MARSH
1086624,DOCTOR ASHLAND
1086805,DOCTOR HOLLIS
1085119,FBI AGENT
1088982,FBI DIRECTOR MARSH
1085410,FI
1085261,FOX
1082843,FRAN
1082232,FRANK
1084956,FRANK S
1082414,FRANK SR
1083032,GIRL
1086523,GRANGER
1088115,II
1085149,III
1082257,INSIDE THE CELL
1082400,JACK WRIGHT
1083219,JOANNA
1085724,JOE
1083764,JOE SHA
1082193,JOE SHAYE
1089397,JOE SHAYS
1089597,JOE SHP_YE
1087450,JUDGE
1088478,JUDY
1088627,KID
1086982,LANDLORD
1082777,LOAN OFFICER
1084776,LUCY
1084846,MACHINE
1083575,MAN #1
1083580,MAN #2
1083805,MANAGER
1088737,MARCEL
1084644,MARCI
1088494,MONICA
1088705,MONIQUE
1085326,MOTEL OWNER
1084472,MULLIGAN
1085850,NEW ACCOUNTS MANAGER
1083467,NEWSCASTER
1089102,OLIVER
1083938,PAN AM OPERATOR
1088882,PAPPA
1082468,PAULA
1084391,PILOT
1084579,POLAROID SALESMAN
1083089,PRINCIPAL EVANS
1087575,PRINT SHOP OWNER
1083961,PURCHASING SUPERVISOR
1087180,ROBERT
1084009,ROSS
1082851,SALESMAN
1083161,SCHOOL ADMINISTRATOR
1088666,SECRETARY
1089822,SECURITY GUARD
1087926,SHAYE
1082286,SMASH CUT
1085156,SPECIAL AGENT WILKES
1083015,STUDENT
1083041,TEACHER
1084618,TICKET AGENT
1083710,TICKET CLERK
1084384,TWA PILOT
1085647,WAITER
1083407,WOMAN
1086279,WOMAN #2
1086376,YOUNG DOCTOR
