Id,Label
4031518,ACROSS THE STREET
4030197,ALLISON
4029917,BILL
4029432,BOY
4029471,BRIAN
4028610,BURROWS
4029046,CORONER
4028613,DAGGETT
4031107,DEPUTY
4032878,DEPUTY #2
4031352,DOWNSTAIRS
4033218,FIGURE
4032912,FIREMAN
4029704,GABRIEL
4028524,GARGOYLE
4031141,GRANDMOTHER
4031324,GRAVE KEEPER
4033084,GREY HORSE
4030141,GUARD
4028844,INSIDE
4028831,INSIDE THE BUILDING
4033183,INSIDE THE KIVA
4032108,JANITOR
4029710,JERRY
4029258,JOHN
4028926,KATHERINE
4029010,LT
4030577,LT PAUL
4033849,LUCIFER
4033951,MADGE
4028934,MARY
4032799,METAL
4031612,MICROPHONE VOICE
4033680,NURSE
4033074,OLD MAN
4029492,PAUL
4029844,PLAYER
4029893,PLAYER #1
4029861,PLAYER #2
4031428,RANDY
4029483,SANDRA
4031238,SECRETARY
4031195,SHERIFF
4028530,SIMON
4032988,TELEPHONE VOICE
4028850,THE FRONT DOOR
4029501,UP ON THE HILL
4029611,UPSTAIRS
4034030,VILLAGER
4033738,WOMAN
