Id,Label
476290,BEVERLY
477511,BUSBOY
476404,CARL
476033,CAROL
477452,CHERYL
477370,DOCTOR
476392,DOUG
477908,DR BETTES
476388,EVAN
477807,FEMALE EXECUTIVE
475706,FRANK
476409,FRIEND
475800,HANDYMAN
479852,HEAD WAITER
476937,JACKIE
476088,LISA
476163,MAN
477481,MANAGER
475604,MELVIN
476038,MOTHER
478130,NORA
477996,NURSE
476759,RAY
479911,SALESMAN
478853,SEAN
475653,SIMON
476271,SPENCER
475585,SWEET-FACED WOMAN
479839,VALET
479939,VALET #2
479380,VETERINARIAN
476477,VINCENT
476069,WOMAN
476239,YOUNG MAN
477837,ZOE
