Id,Label
4512396,ASSISTANT
4509613,AT THE TABLE
4506974,BARISTA
4512983,CAMMI
4507536,CHAMPAGNE
4508167,CHRIS
4507069,CHRISTINE
4512408,EVELYN
4509963,FLOOR
4508472,GARY
4513293,HANDLE
4511648,HUSBAND #1
4510094,INSIDE
4507163,INSIDE THE CAR
4507053,JACK
4513769,KEN
4513461,MAID
4513332,MAN
4508603,MAYA
4506873,MILES
4507549,MILES AND JACK
4509823,MOMENTS LATER
4507057,MR ERGANIAN
4507043,MRS ERGANIAN
4507520,OMIT
4511808,OMITTED
4507556,PHYLLIS
4509073,POURER
4509611,SMILE
4509263,STEPHANIE
4507853,SUNDAY
4507008,THROUGH THE WINDSHIELD
4508947,UNDER BLACK
4507851,UNDER BLACK, a CARD
4509848,VICTORIA
4509674,WAITER
4509023,WAITRESS
4511469,WEDNESDAY
4507033,WIDE
4507890,WIDER
4506885,WORKER
