Id,Label
5267689,ANCIENT SECRETARY
5268217,BUSINESS MAN
5268326,BUSINESSMAN
5269813,CLAIRE
5266720,DAVID
5266564,DR MATHISON
5271662,DRIVER
5269859,DYED HAIR GIRL
5272431,ELDERLY MAN
5267356,ELIJAH
5268047,ELIJAH'S MOTHER
5272452,ENGINEER
5267792,FATHER
5270399,GRAY EYED MAN
5270027,JANIS
5267077,JEREMY
5266808,KELLY
5271498,MACHINE
5268182,MAN
5266960,MAN IN SCRUBS
5266914,MEGAN
5267287,MOTHER
5267835,NOEL
5270496,NURSE
5266612,OLDER SALESWOMAN
5271118,PONYTAIL MAN
5267460,PRIEST
5266558,SALESWOMAN
5270478,THERMOMETER BOY
5266581,WOMAN
