Id,Label
3091243,ABERNATHY
3090210,ACROSS THE YARD
3087984,ATTENDENT
3087930,BAG MAN #1
3087934,BAG MAN #2
3087846,BARKEEP
3088614,BILLY
3089639,BISCUIT
3091977,BLOCKER
3087783,BOUNCER
3088055,BULLETHEAD
3087686,BURKE
3087677,CHAPLAIN
3087869,CLAUDE
3087832,COCKTAIL WAITRESS
3089797,COOKIE
3087874,DAISY
3089275,DEPUTY
3093711,DEPUTY #1
3089411,DILLARD
3092149,DOCTOR
3092051,DOWN ON THE FIELD
3094101,FIRE INSPECTOR
3093896,GANG BANGER #1
3093915,GANG BANGER #2
3090006,GOLDMOUTH
3089488,HOPPIN' BOB
3091653,INSERT TIME PASSAGE
3087701,JAKE
3089724,JANGLE LEG
3089371,JUDGE
3087708,LEON
3089517,LONG
3091236,MAE ROSE
3088628,MAMA
3090290,MAMA GIBSON
3089192,MAN WITH LANTERN
3091927,MRS ABERNATHY
3087693,NURSE HUMPHRIES
3091753,OLD GUY
3091303,OMITTED
3089409,OVER
3089030,PIKE
3089646,POKER FACE
3087787,RAY
3088744,SLIM
3088182,SPANKY
3088871,SYLVIA
3091932,TOM
3092430,TRUSTY
3088078,WAITER
3088998,WAITRESS
3093142,WILKINS
3087705,WILLIE
3088948,WINSTON
3092844,YVETTE
