Id,Label
3280367,ADJUTANT
3280410,AGENT
3278542,CHIEF
3278773,COP ONE
3278778,COP TWO
3275062,CREASY
3275259,CUSTOMS
3281661,DANIEL
3279103,DOCTOR
3276863,EVELYN
3280180,FEMALE GUARDIAN
3279948,GIRL
3280024,GUARDIAN TWO
3275080,JORDAN
3279686,JORGE
3278654,KIDNAPPER
3278582,LAWYER
3275112,LISA
3278708,MANZANO
3277096,MARIA
3278493,NOOO
3279112,NURSE
3280690,OLD MAN
3281252,OWNER
3275490,PINTA
3279434,PINTA GHOST
3275329,RAYBURN
3281592,REINA
3276621,RONSTADT
3278703,ROSANNA
3275088,SAMUEL
3276220,SISTER ANNA
3276284,SLOPPY COP ONE
3278597,TAZINARI
3281818,TEAM LEADER
3281174,TECHNICIAN
