Id,Label
4576594,ANGRY MAN
4574293,BALTUS
4577355,BETH
4574215,BLINDFOLDED WOMAN
4574218,BROM
4573924,CONSTABLE ONE
4576372,CREATURE/OLD CRONE
4574359,DOCTOR LANCASTER
4576746,FATHER
4574379,FATHER STEENWYCK
4575774,FREAKISH WOMAN
4574395,HARDENBROOK
4573963,HIGH CONSTABLE
4578902,HUGE FARMER
4573946,ICHABOD
4574583,JONATHAN
4574261,KATRINA
4575197,KILLIAN
4574918,LADY VAN TASSEL
4574228,LITTLE GIRL
4574002,MAGISTRATE
4573934,MAN
4575797,MOTHER
4576234,OLD CRONE
4574371,PHILIPSE
4575771,THIRD MAN
4577324,THOMAS
4575033,VAN RIPPER
4575756,YOUNG ICHABOD
4574577,YOUNG MASBATH
