Id,Label
1781258,BELLBOY
1779455,BELLHOP
1783769,BUD
1781118,CARLOS
1779483,CHARLIE
1781262,CLERK
1779732,DONNA
1778287,DOORMAN
1781493,DR BEASLEY
1784916,EARL
1783165,FLORENCE SIMMONS
1778341,FRANK
1778215,GIRL
1778543,HECTOR
1783772,HELEN
1778208,JACK
1779462,JIMMY
1781886,KID
1778567,LLOYD
1778534,MAN
1779990,MONICA
1782767,MR DANIELS
1779042,MRS BAKER
1784475,NICK
1779367,NINA
1781059,RAY
1780975,SALESMAN
1780289,SUSIE
1782466,TOM
1778293,TOMMY
1784986,VINCE
1781155,WAITRESS
1778811,WILLIE
1780126,WOMAN
1779984,YOUNG WOMAN
1784886,YOUTH
