Id,Label
1542733,ANDERSEN
1546657,ANDERSON
1543017,ARMANDO
1544223,ATTENDANT
1544339,BO
1542824,BRUNO
1545443,BULLDOG
1544024,CAMERAMAN
1544888,CELIA
1547090,CORRESPONDENT
1542639,DEBBIE
1543213,DODGE
1544419,FIRST MEMBER
1544834,FOURTH LOBBYIST
1543473,GENERAL MANAGER
1543305,GRANDMA
1542615,GUEST
1543693,HATTIE
1543548,HOMER
1544471,IOWA
1545352,IRA
1542815,JENNIFER
1542731,JOHNSON
1544436,KORNGOLD
1542633,LORETTA
1542550,MAN
1544982,MARSHALL
1548380,MEMBERS
1546160,MICKEY
1547024,MRS DODGE
1546132,MRS JUBA
1542897,QUESTIONER
1544336,RAFE
1544098,REINHARDT
1547646,SECRETARY
1544761,SPEAKER
1545535,TEACHER
1545276,TELEPHONE MAN
1546739,THIRD MEMBER
1545315,TJ
1542552,TOMMY
1543590,VAN DYKE
1543250,VERA
1542744,VERA JOHNSON
1546829,WAITER
1545187,WARBURTON
1547077,WASHINGTON ANCHOR
1542557,WOMAN
1542694,ZEKE
